STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID10,ZCTA5CE10,overlay
53,029,971400,2,530299714002,Block Group 2,G5030,S,2814636,1797525,+48.2062765,-122.5296535,98282,98282,geometry within ZCTA
53,029,971400,3,530299714003,Block Group 3,G5030,S,22645103,62368,+48.2125091,-122.4991207,98282,98282,geometry within ZCTA
53,029,971500,1,530299715001,Block Group 1,G5030,S,14190551,3407670,+48.2523579,-122.4561538,98282,98282,geometry within ZCTA
53,029,971500,2,530299715002,Block Group 2,G5030,S,13421381,9435655,+48.2145613,-122.4526433,98282,98282,geometry within ZCTA
53,029,971600,1,530299716001,Block Group 1,G5030,S,13176547,2594118,+48.1716032,-122.5137524,98282,98282,geometry within ZCTA
53,029,971600,2,530299716002,Block Group 2,G5030,S,7609959,1890132,+48.1490273,-122.5043603,98282,98282,geometry within ZCTA
53,029,971700,2,530299717002,Block Group 2,G5030,S,11730163,3238468,+48.1303833,-122.4702793,98282,98282,geometry within ZCTA
53,029,971700,1,530299717001,Block Group 1,G5030,S,3294610,3354065,+48.1524670,-122.4621320,98282,98282,geometry within ZCTA
53,029,971400,1,530299714001,Block Group 1,G5030,S,3649023,3965861,+48.2450743,-122.5282648,98282,98282,geometry within ZCTA
53,029,971700,3,530299717003,Block Group 3,G5030,S,10431814,14223799,+48.0738069,-122.3810069,98282,98282,geometry within ZCTA
53,033,003300,1,530330033001,Block Group 1,G5030,S,319675,0,+47.6777674,-122.3713523,98117,98117,geometry within ZCTA
53,033,003100,2,530330031002,Block Group 2,G5030,S,310414,0,+47.6865857,-122.3912517,98117,98117,geometry within ZCTA
53,033,003300,5,530330033005,Block Group 5,G5030,S,279205,0,+47.6779561,-122.3815156,98117,98117,geometry within ZCTA
53,033,001500,1,530330015001,Block Group 1,G5030,S,522348,0,+47.6961958,-122.3905366,98117,98117,geometry within ZCTA
53,033,001600,3,530330016003,Block Group 3,G5030,S,374100,0,+47.6933275,-122.3779540,98117,98117,geometry within ZCTA
53,033,001702,3,530330017023,Block Group 3,G5030,S,294322,0,+47.6963785,-122.3684070,98117,98117,geometry within ZCTA
53,033,003100,5,530330031005,Block Group 5,G5030,S,936296,465516,+47.6887931,-122.4026705,98117,98117,geometry within ZCTA
53,033,001500,2,530330015002,Block Group 2,G5030,S,648127,398484,+47.6979157,-122.3990268,98117,98117,geometry within ZCTA
53,033,003400,2,530330034002,Block Group 2,G5030,S,253962,0,+47.6777748,-122.3617009,98117,98117,geometry within ZCTA
53,033,003000,4,530330030004,Block Group 4,G5030,S,324804,0,+47.6832293,-122.3794379,98117,98117,geometry within ZCTA
53,033,002900,3,530330029003,Block Group 3,G5030,S,294900,0,+47.6835401,-122.3635194,98117,98117,geometry within ZCTA
53,033,003000,3,530330030003,Block Group 3,G5030,S,390771,0,+47.6832235,-122.3735987,98117,98117,geometry within ZCTA
53,033,003000,2,530330030002,Block Group 2,G5030,S,366896,0,+47.6887443,-122.3762934,98117,98117,geometry within ZCTA
53,033,003100,1,530330031001,Block Group 1,G5030,S,305807,0,+47.6877831,-122.3854445,98117,98117,geometry within ZCTA
53,033,003100,3,530330031003,Block Group 3,G5030,S,295570,0,+47.6822826,-122.3854552,98117,98117,geometry within ZCTA
53,033,003100,4,530330031004,Block Group 4,G5030,S,384773,0,+47.6812294,-122.3950644,98117,98117,geometry within ZCTA
53,033,001702,2,530330017022,Block Group 2,G5030,S,324914,0,+47.6924455,-122.3687262,98117,98117,geometry within ZCTA
53,033,003000,1,530330030001,Block Group 1,G5030,S,410778,0,+47.6850937,-122.3681951,98117,98117,geometry within ZCTA
53,053,073001,5,530530730015,Block Group 5,G5030,S,9213791,330301,+46.9920860,-122.5338775,98580,98580,geometry within ZCTA
53,053,073001,3,530530730013,Block Group 3,G5030,S,14095946,105539,+46.9866274,-122.5103372,98580,98580,geometry within ZCTA
53,053,073001,4,530530730014,Block Group 4,G5030,S,20348206,24448,+46.9662808,-122.4648590,98580,98580,geometry within ZCTA
53,053,073006,2,530530730062,Block Group 2,G5030,S,22016851,66285,+46.9256182,-122.4958194,98580,98580,geometry within ZCTA
53,053,073001,1,530530730011,Block Group 1,G5030,S,13121916,249674,+46.9473574,-122.5267792,98580,98580,geometry within ZCTA
53,053,073005,3,530530730053,Block Group 3,G5030,S,11512604,16828,+46.9655515,-122.4315513,98580,98580,geometry within ZCTA
53,029,971800,1,530299718001,Block Group 1,G5030,S,5672214,5080940,+48.0060799,-122.5555277,98249,98249,geometry within ZCTA
53,029,970100,2,530299701002,Block Group 2,G5030,S,18219637,5115041,+48.3909163,-122.6174776,98277,98277,geometry within ZCTA
53,029,970300,3,530299703003,Block Group 3,G5030,S,11054579,413526,+48.3290384,-122.5751135,98277,98277,geometry within ZCTA
53,029,970400,2,530299704002,Block Group 2,G5030,S,5222491,0,+48.3169597,-122.6731459,98277,98277,geometry within ZCTA
53,029,970400,3,530299704003,Block Group 3,G5030,S,5110750,148560,+48.3056625,-122.6938366,98277,98277,geometry within ZCTA
53,029,970500,1,530299705001,Block Group 1,G5030,S,5806423,1601207,+48.2921063,-122.7119678,98277,98277,geometry within ZCTA
53,029,970500,2,530299705002,Block Group 2,G5030,S,7612607,0,+48.2729299,-122.6944009,98277,98277,geometry within ZCTA
53,029,970500,3,530299705003,Block Group 3,G5030,S,6571964,2048191,+48.2600597,-122.6721920,98277,98277,geometry within ZCTA
53,029,970601,1,530299706011,Block Group 1,G5030,S,718382,0,+48.3044538,-122.6670422,98277,98277,geometry within ZCTA
53,029,970601,2,530299706012,Block Group 2,G5030,S,566448,0,+48.3012978,-122.6644380,98277,98277,geometry within ZCTA
53,029,970700,1,530299707001,Block Group 1,G5030,S,1049834,0,+48.2967378,-122.6487911,98277,98277,geometry within ZCTA
53,029,970700,2,530299707002,Block Group 2,G5030,S,1002087,456685,+48.2853505,-122.6544582,98277,98277,geometry within ZCTA
53,029,970800,1,530299708001,Block Group 1,G5030,S,930614,0,+48.3057689,-122.6369408,98277,98277,geometry within ZCTA
53,029,970800,2,530299708002,Block Group 2,G5030,S,634176,0,+48.2952377,-122.6398487,98277,98277,geometry within ZCTA
53,029,970900,1,530299709001,Block Group 1,G5030,S,2420548,2843296,+48.2822043,-122.6263735,98277,98277,geometry within ZCTA
53,029,970900,2,530299709002,Block Group 2,G5030,S,1512783,0,+48.2970350,-122.6297821,98277,98277,geometry within ZCTA
53,029,970900,3,530299709003,Block Group 3,G5030,S,7699792,3371121,+48.3025014,-122.5963379,98277,98277,geometry within ZCTA
53,029,970601,3,530299706013,Block Group 3,G5030,S,342684,0,+48.3014435,-122.6535277,98277,98277,geometry within ZCTA
53,029,970602,1,530299706021,Block Group 1,G5030,S,645766,0,+48.2896743,-122.6632481,98277,98277,geometry within ZCTA
53,029,970602,3,530299706023,Block Group 3,G5030,S,438446,0,+48.2882515,-122.6705013,98277,98277,geometry within ZCTA
53,029,970300,4,530299703004,Block Group 4,G5030,S,19548123,7395485,+48.3089973,-122.5402790,98277,98277,geometry within ZCTA
53,029,970300,2,530299703002,Block Group 2,G5030,S,11721984,6749561,+48.3444388,-122.6052133,98277,98277,geometry within ZCTA
53,029,970500,4,530299705004,Block Group 4,G5030,S,3110421,2425957,+48.2729398,-122.7274146,98277,98277,geometry within ZCTA
53,029,970602,2,530299706022,Block Group 2,G5030,S,892524,0,+48.2958397,-122.6653673,98277,98277,geometry within ZCTA
53,029,970400,1,530299704001,Block Group 1,G5030,S,4198052,0,+48.3166475,-122.6437733,98277,98277,geometry within ZCTA
53,029,970300,1,530299703001,Block Group 1,G5030,S,4515995,0,+48.3242486,-122.6026412,98277,98277,geometry within ZCTA
53,029,972000,1,530299720001,Block Group 1,G5030,S,6732102,2763439,+48.0283551,-122.4059958,98260,98260,geometry within ZCTA
53,029,972100,2,530299721002,Block Group 2,G5030,S,12439743,321475,+47.9597861,-122.3731490,98236,98236,geometry within ZCTA
53,029,972100,3,530299721003,Block Group 3,G5030,S,17577674,14507184,+47.9293738,-122.4312835,98236,98236,geometry within ZCTA
53,029,972100,1,530299721001,Block Group 1,G5030,S,1798543,3302094,+47.9589399,-122.3527755,98236,98236,geometry within ZCTA
53,061,052803,2,530610528032,Block Group 2,G5030,S,3471643,0,+48.1238881,-122.1742298,98271,98271,geometry within ZCTA
53,061,052803,3,530610528033,Block Group 3,G5030,S,632170,0,+48.1218533,-122.1595344,98271,98271,geometry within ZCTA
53,061,052804,2,530610528042,Block Group 2,G5030,S,3970807,0,+48.1031601,-122.1515288,98271,98271,geometry within ZCTA
53,061,052804,3,530610528043,Block Group 3,G5030,S,563156,0,+48.1144983,-122.1682531,98271,98271,geometry within ZCTA
53,061,052804,4,530610528044,Block Group 4,G5030,S,541050,0,+48.1089448,-122.1667974,98271,98271,geometry within ZCTA
53,061,052804,1,530610528041,Block Group 1,G5030,S,1856349,0,+48.1033718,-122.1734969,98271,98271,geometry within ZCTA
53,061,940002,1,530619400021,Block Group 1,G5030,S,2032305,1752261,+48.0659192,-122.2909107,98271,98271,geometry within ZCTA
53,061,940002,3,530619400023,Block Group 3,G5030,S,15713577,2971401,+48.1009674,-122.3190155,98271,98271,geometry within ZCTA
53,061,940001,1,530619400011,Block Group 1,G5030,S,18746383,78706,+48.0649428,-122.2372743,98271,98271,geometry within ZCTA
53,061,052805,1,530610528051,Block Group 1,G5030,S,1023680,0,+48.0803519,-122.1683270,98270,98270,geometry within ZCTA
53,061,052806,2,530610528062,Block Group 2,G5030,S,724200,0,+48.0773644,-122.1476750,98270,98270,geometry within ZCTA
53,061,052806,3,530610528063,Block Group 3,G5030,S,721755,0,+48.0825490,-122.1487821,98270,98270,geometry within ZCTA
53,061,052806,4,530610528064,Block Group 4,G5030,S,494035,0,+48.0804486,-122.1593952,98270,98270,geometry within ZCTA
53,061,052906,3,530610529063,Block Group 3,G5030,S,722347,0,+48.0695337,-122.1447479,98270,98270,geometry within ZCTA
53,061,052903,4,530610529034,Block Group 4,G5030,S,756845,0,+48.0552387,-122.1729912,98270,98270,geometry within ZCTA
53,061,052708,1,530610527081,Block Group 1,G5030,S,1466378,0,+48.0673617,-122.1296156,98270,98270,geometry within ZCTA
53,061,052709,2,530610527092,Block Group 2,G5030,S,4770062,0,+48.0818294,-122.1259087,98270,98270,geometry within ZCTA
53,061,052904,1,530610529041,Block Group 1,G5030,S,405434,0,+48.0466766,-122.1446520,98270,98270,geometry within ZCTA
53,061,052905,3,530610529053,Block Group 3,G5030,S,867711,0,+48.0647981,-122.1696034,98270,98270,geometry within ZCTA
53,061,052906,2,530610529062,Block Group 2,G5030,S,848457,0,+48.0662117,-122.1553460,98270,98270,geometry within ZCTA
53,061,052903,3,530610529033,Block Group 3,G5030,S,417032,0,+48.0571535,-122.1669200,98270,98270,geometry within ZCTA
53,061,052705,1,530610527051,Block Group 1,G5030,S,2103633,0,+48.0430047,-122.1278322,98270,98270,geometry within ZCTA
53,061,052707,1,530610527071,Block Group 1,G5030,S,1948069,0,+48.0284160,-122.1274726,98270,98270,geometry within ZCTA
53,061,052905,2,530610529052,Block Group 2,G5030,S,612174,0,+48.0671923,-122.1796964,98270,98270,geometry within ZCTA
53,061,052708,2,530610527082,Block Group 2,G5030,S,618111,0,+48.0583637,-122.1235036,98270,98270,geometry within ZCTA
53,061,052903,1,530610529031,Block Group 1,G5030,S,999340,371652,+48.0464855,-122.1713318,98270,98270,geometry within ZCTA
53,061,052904,2,530610529042,Block Group 2,G5030,S,1594129,15296,+48.0465672,-122.1571273,98270,98270,geometry within ZCTA
53,061,052708,3,530610527083,Block Group 3,G5030,S,475875,0,+48.0590308,-122.1381866,98270,98270,geometry within ZCTA
53,061,052705,4,530610527054,Block Group 4,G5030,S,476397,0,+48.0450630,-122.1353222,98270,98270,geometry within ZCTA
53,061,052904,4,530610529044,Block Group 4,G5030,S,765578,0,+48.0563394,-122.1521982,98270,98270,geometry within ZCTA
53,061,052906,1,530610529061,Block Group 1,G5030,S,848170,0,+48.0718989,-122.1596082,98270,98270,geometry within ZCTA
53,061,052708,4,530610527084,Block Group 4,G5030,S,601008,0,+48.0583141,-122.1316987,98270,98270,geometry within ZCTA
53,061,052705,5,530610527055,Block Group 5,G5030,S,612363,0,+48.0502049,-122.1345807,98270,98270,geometry within ZCTA
53,061,052104,3,530610521043,Block Group 3,G5030,S,1477322,0,+48.0314070,-122.1412273,98270,98270,geometry within ZCTA
53,061,052806,5,530610528065,Block Group 5,G5030,S,670892,0,+48.0888985,-122.1562476,98270,98270,geometry within ZCTA
53,061,052904,3,530610529043,Block Group 3,G5030,S,724518,0,+48.0606807,-122.1469917,98270,98270,geometry within ZCTA
53,061,052905,1,530610529051,Block Group 1,G5030,S,567457,0,+48.0720606,-122.1717486,98270,98270,geometry within ZCTA
53,029,971000,1,530299710001,Block Group 1,G5030,S,5447754,590902,+48.2133752,-122.6520427,98239,98239,geometry within ZCTA
53,029,971100,1,530299711001,Block Group 1,G5030,S,26263414,12204569,+48.1837632,-122.6496775,98239,98239,geometry within ZCTA
53,029,971100,2,530299711002,Block Group 2,G5030,S,19094873,6773324,+48.1819618,-122.6074007,98239,98239,geometry within ZCTA
53,033,032311,3,530330323113,Block Group 3,G5030,S,4690960,68313,+47.7666860,-122.0562606,98077,98077,geometry within ZCTA
53,033,032307,1,530330323071,Block Group 1,G5030,S,3259909,0,+47.7651033,-122.0752701,98077,98077,geometry within ZCTA
53,033,032311,2,530330323112,Block Group 2,G5030,S,2100825,0,+47.7471919,-122.0731109,98077,98077,geometry within ZCTA
53,033,032311,4,530330323114,Block Group 4,G5030,S,4035744,0,+47.7426699,-122.0538661,98077,98077,geometry within ZCTA
53,033,032326,1,530330323261,Block Group 1,G5030,S,3889143,0,+47.7262315,-122.0565663,98077,98077,geometry within ZCTA
53,033,032326,3,530330323263,Block Group 3,G5030,S,2157897,0,+47.7286856,-122.0770396,98077,98077,geometry within ZCTA
53,033,030802,1,530330308021,Block Group 1,G5030,S,258598,0,+47.2793332,-122.2108084,98002,98002,geometry within ZCTA
53,033,030503,1,530330305031,Block Group 1,G5030,S,860759,11514,+47.3323878,-122.2157944,98002,98002,geometry within ZCTA
53,033,030700,3,530330307003,Block Group 3,G5030,S,308716,0,+47.2918411,-122.2237907,98002,98002,geometry within ZCTA
53,033,030802,3,530330308023,Block Group 3,G5030,S,489420,0,+47.2864539,-122.2173494,98002,98002,geometry within ZCTA
53,033,030600,3,530330306003,Block Group 3,G5030,S,511322,0,+47.3057580,-122.2229675,98002,98002,geometry within ZCTA
53,033,030503,2,530330305032,Block Group 2,G5030,S,2372832,59688,+47.3488392,-122.2171497,98002,98002,geometry within ZCTA
53,033,030504,1,530330305041,Block Group 1,G5030,S,281537,0,+47.3174629,-122.2188820,98002,98002,geometry within ZCTA
53,033,030504,2,530330305042,Block Group 2,G5030,S,345967,24636,+47.3164734,-122.2121459,98002,98002,geometry within ZCTA
53,033,030504,3,530330305043,Block Group 3,G5030,S,387563,0,+47.3233730,-122.2177656,98002,98002,geometry within ZCTA
53,033,030504,4,530330305044,Block Group 4,G5030,S,509158,18126,+47.3240904,-122.2076367,98002,98002,geometry within ZCTA
53,033,030600,1,530330306001,Block Group 1,G5030,S,619919,15150,+47.3114596,-122.2065717,98002,98002,geometry within ZCTA
53,033,030600,4,530330306004,Block Group 4,G5030,S,736317,0,+47.3114896,-122.2195274,98002,98002,geometry within ZCTA
53,033,030700,1,530330307001,Block Group 1,G5030,S,534545,0,+47.3004010,-122.2180383,98002,98002,geometry within ZCTA
53,033,030700,2,530330307002,Block Group 2,G5030,S,720304,0,+47.2970423,-122.2232366,98002,98002,geometry within ZCTA
53,033,030801,3,530330308013,Block Group 3,G5030,S,905634,0,+47.2793183,-122.2213304,98002,98002,geometry within ZCTA
53,033,030801,2,530330308012,Block Group 2,G5030,S,458442,0,+47.2864106,-122.2251203,98002,98002,geometry within ZCTA
53,033,030802,2,530330308022,Block Group 2,G5030,S,624856,0,+47.2885037,-122.2120900,98002,98002,geometry within ZCTA
53,033,023603,2,530330236032,Block Group 2,G5030,S,235983,0,+47.6196682,-122.1565216,98005,98005,geometry within ZCTA
53,033,023500,2,530330235002,Block Group 2,G5030,S,539324,0,+47.5876264,-122.1712024,98005,98005,geometry within ZCTA
53,033,023700,2,530330237002,Block Group 2,G5030,S,2110677,0,+47.6391276,-122.1765857,98005,98005,geometry within ZCTA
53,033,023500,3,530330235003,Block Group 3,G5030,S,873556,0,+47.5903370,-122.1763126,98005,98005,geometry within ZCTA
53,033,023601,1,530330236011,Block Group 1,G5030,S,841944,0,+47.6181934,-122.1685113,98005,98005,geometry within ZCTA
53,033,023601,3,530330236013,Block Group 3,G5030,S,1830738,0,+47.6072895,-122.1655115,98005,98005,geometry within ZCTA
53,033,023604,3,530330236043,Block Group 3,G5030,S,1090879,0,+47.5951481,-122.1595013,98005,98005,geometry within ZCTA
53,033,023500,1,530330235001,Block Group 1,G5030,S,860254,0,+47.5947987,-122.1703927,98005,98005,geometry within ZCTA
53,033,026700,1,530330267001,Block Group 1,G5030,S,517575,0,+47.5056881,-122.3604560,98146,98146,geometry within ZCTA
53,033,012000,2,530330120002,Block Group 2,G5030,S,508713,0,+47.5100826,-122.3805420,98146,98146,geometry within ZCTA
53,033,026801,3,530330268013,Block Group 3,G5030,S,316634,0,+47.5096391,-122.3508521,98146,98146,geometry within ZCTA
53,033,026802,4,530330268024,Block Group 4,G5030,S,587827,0,+47.4968033,-122.3456969,98146,98146,geometry within ZCTA
53,033,027500,1,530330275001,Block Group 1,G5030,S,628251,0,+47.4867608,-122.3443372,98146,98146,geometry within ZCTA
53,033,026801,4,530330268014,Block Group 4,G5030,S,351828,0,+47.5054781,-122.3504213,98146,98146,geometry within ZCTA
53,033,012100,2,530330121002,Block Group 2,G5030,S,874576,202279,+47.5022795,-122.3781750,98146,98146,geometry within ZCTA
53,033,026700,2,530330267002,Block Group 2,G5030,S,1100248,0,+47.4943880,-122.3563557,98146,98146,geometry within ZCTA
53,033,026802,2,530330268022,Block Group 2,G5030,S,328014,0,+47.4921060,-122.3445558,98146,98146,geometry within ZCTA
53,033,026700,3,530330267003,Block Group 3,G5030,S,655046,0,+47.4979238,-122.3646266,98146,98146,geometry within ZCTA
53,033,026700,4,530330267004,Block Group 4,G5030,S,811969,419292,+47.4961634,-122.3700403,98146,98146,geometry within ZCTA
53,033,026802,1,530330268021,Block Group 1,G5030,S,720388,18135,+47.5040756,-122.3457646,98146,98146,geometry within ZCTA
53,033,027600,1,530330276001,Block Group 1,G5030,S,457204,0,+47.4863328,-122.3550418,98146,98146,geometry within ZCTA
53,033,008800,1,530330088001,Block Group 1,G5030,S,330280,0,+47.6109878,-122.2977140,98122,98122,geometry within ZCTA
53,033,008400,1,530330084001,Block Group 1,G5030,S,147263,0,+47.6148781,-122.3230046,98122,98122,geometry within ZCTA
53,033,007800,2,530330078002,Block Group 2,G5030,S,489415,0,+47.6092241,-122.2878529,98122,98122,geometry within ZCTA
53,033,007800,3,530330078003,Block Group 3,G5030,S,312291,0,+47.6138177,-122.2888922,98122,98122,geometry within ZCTA
53,033,007900,5,530330079005,Block Group 5,G5030,S,121105,0,+47.6175658,-122.3091699,98122,98122,geometry within ZCTA
53,033,007900,1,530330079001,Block Group 1,G5030,S,193107,0,+47.6138599,-122.3041034,98122,98122,geometry within ZCTA
53,033,007900,4,530330079004,Block Group 4,G5030,S,76549,0,+47.6152743,-122.3108091,98122,98122,geometry within ZCTA
53,033,008800,3,530330088003,Block Group 3,G5030,S,214386,0,+47.6029535,-122.2975487,98122,98122,geometry within ZCTA
53,033,008600,3,530330086003,Block Group 3,G5030,S,189611,0,+47.6032139,-122.3165361,98122,98122,geometry within ZCTA
53,033,008700,3,530330087003,Block Group 3,G5030,S,225042,0,+47.6038073,-122.3098427,98122,98122,geometry within ZCTA
53,033,008800,2,530330088002,Block Group 2,G5030,S,403914,0,+47.6066618,-122.2976100,98122,98122,geometry within ZCTA
53,033,007500,4,530330075004,Block Group 4,G5030,S,236862,0,+47.6147397,-122.3174351,98122,98122,geometry within ZCTA
53,033,007700,3,530330077003,Block Group 3,G5030,S,242633,0,+47.6151944,-122.2992865,98122,98122,geometry within ZCTA
53,033,008600,1,530330086001,Block Group 1,G5030,S,258725,0,+47.6089887,-122.3147584,98122,98122,geometry within ZCTA
53,033,008600,2,530330086002,Block Group 2,G5030,S,263228,0,+47.6080512,-122.3186978,98122,98122,geometry within ZCTA
53,033,007900,3,530330079003,Block Group 3,G5030,S,122891,0,+47.6122335,-122.3108305,98122,98122,geometry within ZCTA
53,033,007402,2,530330074022,Block Group 2,G5030,S,73913,0,+47.6175732,-122.3233876,98122,98122,geometry within ZCTA
53,033,007900,2,530330079002,Block Group 2,G5030,S,184825,0,+47.6139173,-122.3070204,98122,98122,geometry within ZCTA
53,033,008700,2,530330087002,Block Group 2,G5030,S,164030,0,+47.6040426,-122.3047415,98122,98122,geometry within ZCTA
53,033,008700,1,530330087001,Block Group 1,G5030,S,343313,0,+47.6082095,-122.3079030,98122,98122,geometry within ZCTA
53,033,011402,2,530330114022,Block Group 2,G5030,S,320932,0,+47.5194714,-122.3586051,98106,98106,geometry within ZCTA
53,033,011401,3,530330114013,Block Group 3,G5030,S,500592,0,+47.5311252,-122.3579099,98106,98106,geometry within ZCTA
53,033,010800,1,530330108001,Block Group 1,G5030,S,2715144,330621,+47.5519270,-122.3494180,98106,98106,geometry within ZCTA
53,033,010800,2,530330108002,Block Group 2,G5030,S,689031,0,+47.5430222,-122.3583544,98106,98106,geometry within ZCTA
53,033,010800,3,530330108003,Block Group 3,G5030,S,689526,0,+47.5538093,-122.3599712,98106,98106,geometry within ZCTA
53,033,011300,1,530330113001,Block Group 1,G5030,S,1817067,42220,+47.5347516,-122.3424299,98106,98106,geometry within ZCTA
53,033,009900,2,530330099002,Block Group 2,G5030,S,1064575,0,+47.5643915,-122.3588584,98106,98106,geometry within ZCTA
53,033,011300,4,530330113004,Block Group 4,G5030,S,395295,0,+47.5276599,-122.3512052,98106,98106,geometry within ZCTA
53,033,011300,5,530330113005,Block Group 5,G5030,S,290937,0,+47.5311992,-122.3498358,98106,98106,geometry within ZCTA
53,033,011300,2,530330113002,Block Group 2,G5030,S,377440,0,+47.5189648,-122.3487146,98106,98106,geometry within ZCTA
53,033,011300,3,530330113003,Block Group 3,G5030,S,276835,0,+47.5227709,-122.3505825,98106,98106,geometry within ZCTA
53,011,040407,1,530110404071,Block Group 1,G5030,S,1272167,0,+45.7735607,-122.5423809,98604,98604,geometry within ZCTA
53,011,040504,2,530110405042,Block Group 2,G5030,S,15111349,0,+45.7790459,-122.4101503,98604,98604,geometry within ZCTA
53,011,040416,3,530110404163,Block Group 3,G5030,S,4742399,102869,+45.8010382,-122.5112471,98604,98604,geometry within ZCTA
53,011,040414,2,530110404142,Block Group 2,G5030,S,2616272,0,+45.7877367,-122.5687032,98604,98604,geometry within ZCTA
53,011,040415,1,530110404151,Block Group 1,G5030,S,1976428,0,+45.7918275,-122.5320136,98604,98604,geometry within ZCTA
53,011,040415,2,530110404152,Block Group 2,G5030,S,1619706,0,+45.7899484,-122.5424312,98604,98604,geometry within ZCTA
53,011,040414,3,530110404143,Block Group 3,G5030,S,1682878,0,+45.7896687,-122.5529588,98604,98604,geometry within ZCTA
53,011,040413,2,530110404132,Block Group 2,G5030,S,1338026,0,+45.7734445,-122.5528005,98604,98604,geometry within ZCTA
53,011,040413,1,530110404131,Block Group 1,G5030,S,5223878,0,+45.7731169,-122.5790235,98604,98604,geometry within ZCTA
53,011,040407,2,530110404072,Block Group 2,G5030,S,510697,0,+45.7778439,-122.5324762,98604,98604,geometry within ZCTA
53,011,040416,2,530110404162,Block Group 2,G5030,S,5253600,0,+45.7892528,-122.5030820,98604,98604,geometry within ZCTA
53,011,040203,2,530110402032,Block Group 2,G5030,S,12273669,0,+45.8240408,-122.5646907,98604,98604,geometry within ZCTA
53,011,040505,1,530110405051,Block Group 1,G5030,S,13725039,0,+45.7829210,-122.4680286,98604,98604,geometry within ZCTA
53,011,040416,1,530110404161,Block Group 1,G5030,S,10043348,0,+45.8168129,-122.5178207,98604,98604,geometry within ZCTA
53,011,040414,1,530110404141,Block Group 1,G5030,S,8416038,0,+45.7977693,-122.5812897,98604,98604,geometry within ZCTA
53,011,040407,3,530110404073,Block Group 3,G5030,S,3953219,0,+45.7730978,-122.5175279,98604,98604,geometry within ZCTA
53,061,053202,3,530610532023,Block Group 3,G5030,S,2789767,2650893,+48.1399921,-122.2914786,98292,98292,geometry within ZCTA
53,061,053301,3,530610533013,Block Group 3,G5030,S,723590,0,+48.2439225,-122.3330336,98292,98292,geometry within ZCTA
53,061,053302,4,530610533024,Block Group 4,G5030,S,8053426,98640,+48.2858354,-122.3464815,98292,98292,geometry within ZCTA
53,061,053202,1,530610532021,Block Group 1,G5030,S,11436826,1683701,+48.1425085,-122.3422759,98292,98292,geometry within ZCTA
53,061,053201,1,530610532011,Block Group 1,G5030,S,6063549,3226610,+48.1851697,-122.3499194,98292,98292,geometry within ZCTA
53,061,053202,2,530610532022,Block Group 2,G5030,S,7982998,102815,+48.1386418,-122.3222643,98292,98292,geometry within ZCTA
53,061,053301,2,530610533012,Block Group 2,G5030,S,5679337,0,+48.2582135,-122.3408473,98292,98292,geometry within ZCTA
53,061,053201,2,530610532012,Block Group 2,G5030,S,16248374,0,+48.1771427,-122.2988070,98292,98292,geometry within ZCTA
53,061,053302,2,530610533022,Block Group 2,G5030,S,14297068,0,+48.2486908,-122.2840731,98292,98292,geometry within ZCTA
53,061,053302,3,530610533023,Block Group 3,G5030,S,13568853,0,+48.2747938,-122.3051621,98292,98292,geometry within ZCTA
53,061,053301,1,530610533011,Block Group 1,G5030,S,4000019,89246,+48.2358789,-122.3508007,98292,98292,geometry within ZCTA
53,061,053509,3,530610535093,Block Group 3,G5030,S,524386,0,+48.1554096,-122.1777618,98223,98223,geometry within ZCTA
53,061,053507,1,530610535071,Block Group 1,G5030,S,2727486,0,+48.1699750,-122.1320288,98223,98223,geometry within ZCTA
53,061,053507,3,530610535073,Block Group 3,G5030,S,643589,0,+48.1559755,-122.1356327,98223,98223,geometry within ZCTA
53,061,053506,1,530610535061,Block Group 1,G5030,S,85419662,940704,+48.2664403,-121.9643930,98223,98223,geometry within ZCTA
53,061,053504,1,530610535041,Block Group 1,G5030,S,1173320,0,+48.1809867,-122.1206176,98223,98223,geometry within ZCTA
53,061,053505,4,530610535054,Block Group 4,G5030,S,6517783,113864,+48.1192070,-122.0153081,98223,98223,geometry within ZCTA
53,061,053509,2,530610535092,Block Group 2,G5030,S,849810,0,+48.1601878,-122.1864995,98223,98223,geometry within ZCTA
53,061,053504,2,530610535042,Block Group 2,G5030,S,579850,0,+48.1982600,-122.1231293,98223,98223,geometry within ZCTA
53,061,053504,3,530610535043,Block Group 3,G5030,S,625587,0,+48.1912865,-122.1229539,98223,98223,geometry within ZCTA
53,061,053508,1,530610535081,Block Group 1,G5030,S,10831816,0,+48.1865502,-122.1759066,98223,98223,geometry within ZCTA
53,061,053509,1,530610535091,Block Group 1,G5030,S,7059099,0,+48.1643085,-122.1574296,98223,98223,geometry within ZCTA
53,061,053508,2,530610535082,Block Group 2,G5030,S,4160814,0,+48.1897608,-122.1405353,98223,98223,geometry within ZCTA
53,061,053400,2,530610534002,Block Group 2,G5030,S,9330173,0,+48.2221824,-122.2089778,98223,98223,geometry within ZCTA
53,061,053400,3,530610534003,Block Group 3,G5030,S,58525347,346573,+48.2673027,-122.0858675,98223,98223,geometry within ZCTA
53,061,053400,4,530610534004,Block Group 4,G5030,S,17628702,2479,+48.2172899,-122.1713535,98223,98223,geometry within ZCTA
