STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID10,ZCTA5CE10,overlay
06,071,008706,2,060710087062,Block Group 2,G5030,S,3301366,0,+34.0411602,-117.0487517,92399,92399,geometry within ZCTA
06,071,008703,2,060710087032,Block Group 2,G5030,S,40867685,11185,+34.0265902,-116.9651586,92399,92399,geometry within ZCTA
06,071,008705,3,060710087053,Block Group 3,G5030,S,1156538,0,+34.0263955,-117.0991656,92399,92399,geometry within ZCTA
06,071,008704,3,060710087043,Block Group 3,G5030,S,934349,0,+34.0300072,-117.0625754,92399,92399,geometry within ZCTA
06,071,008704,4,060710087044,Block Group 4,G5030,S,1536117,0,+34.0203606,-117.0619851,92399,92399,geometry within ZCTA
06,071,008704,5,060710087045,Block Group 5,G5030,S,1086476,0,+34.0090249,-117.0616842,92399,92399,geometry within ZCTA
06,071,008705,1,060710087051,Block Group 1,G5030,S,969431,0,+34.0274012,-117.1094552,92399,92399,geometry within ZCTA
06,071,008800,1,060710088001,Block Group 1,G5030,S,635282,0,+34.0376148,-117.0301842,92399,92399,geometry within ZCTA
06,071,008800,2,060710088002,Block Group 2,G5030,S,969950,0,+34.0302500,-117.0409959,92399,92399,geometry within ZCTA
06,071,008800,3,060710088003,Block Group 3,G5030,S,966111,0,+34.0374911,-117.0409358,92399,92399,geometry within ZCTA
06,071,008800,4,060710088004,Block Group 4,G5030,S,596453,0,+34.0303377,-117.0304556,92399,92399,geometry within ZCTA
06,071,008704,1,060710087041,Block Group 1,G5030,S,2333274,0,+34.0179724,-117.0796447,92399,92399,geometry within ZCTA
06,071,008706,1,060710087061,Block Group 1,G5030,S,1841537,0,+34.0609151,-117.0420398,92399,92399,geometry within ZCTA
06,071,008708,1,060710087081,Block Group 1,G5030,S,973651,0,+34.0211839,-117.0344584,92399,92399,geometry within ZCTA
06,071,008705,2,060710087052,Block Group 2,G5030,S,1282095,0,+34.0300719,-117.0793196,92399,92399,geometry within ZCTA
06,071,008703,3,060710087033,Block Group 3,G5030,S,8722181,0,+34.0318634,-117.0120603,92399,92399,geometry within ZCTA
06,071,008706,5,060710087065,Block Group 5,G5030,S,802726,0,+34.0522599,-117.0399074,92399,92399,geometry within ZCTA
06,071,008703,4,060710087034,Block Group 4,G5030,S,3184015,0,+34.0094199,-117.0067104,92399,92399,geometry within ZCTA
06,071,008708,3,060710087083,Block Group 3,G5030,S,1559557,0,+34.0159489,-117.0282181,92399,92399,geometry within ZCTA
06,071,008710,1,060710087101,Block Group 1,G5030,S,590661,0,+34.0233143,-117.0432398,92399,92399,geometry within ZCTA
06,071,008704,2,060710087042,Block Group 2,G5030,S,823361,0,+34.0250184,-117.0732962,92399,92399,geometry within ZCTA
06,071,008709,3,060710087093,Block Group 3,G5030,S,508494,0,+34.0171602,-117.0428176,92399,92399,geometry within ZCTA
06,071,008710,3,060710087103,Block Group 3,G5030,S,609355,0,+34.0232180,-117.0518616,92399,92399,geometry within ZCTA
06,071,008709,1,060710087091,Block Group 1,G5030,S,537239,0,+34.0168279,-117.0517109,92399,92399,geometry within ZCTA
06,071,008705,4,060710087054,Block Group 4,G5030,S,1195712,0,+34.0271763,-117.0911749,92399,92399,geometry within ZCTA
06,071,008708,2,060710087082,Block Group 2,G5030,S,1001900,0,+34.0075232,-117.0300001,92399,92399,geometry within ZCTA
06,071,008709,2,060710087092,Block Group 2,G5030,S,874680,0,+34.0091516,-117.0515587,92399,92399,geometry within ZCTA
06,071,008709,4,060710087094,Block Group 4,G5030,S,889055,0,+34.0094545,-117.0427798,92399,92399,geometry within ZCTA
06,071,008703,1,060710087031,Block Group 1,G5030,S,7361864,0,+34.0659476,-117.0289705,92399,92399,geometry within ZCTA
06,071,008706,3,060710087063,Block Group 3,G5030,S,6558548,0,+34.0439825,-117.0734596,92399,92399,geometry within ZCTA
06,071,008710,2,060710087102,Block Group 2,G5030,S,642552,0,+34.0302568,-117.0518568,92399,92399,geometry within ZCTA
06,065,044907,2,060650449072,Block Group 2,G5030,S,327630,0,+33.8123014,-116.4690358,92234,92234,geometry within ZCTA
06,065,044907,3,060650449073,Block Group 3,G5030,S,329296,0,+33.8050224,-116.4689864,92234,92234,geometry within ZCTA
06,065,044926,2,060650449262,Block Group 2,G5030,S,517723,0,+33.8197747,-116.4765047,92234,92234,geometry within ZCTA
06,065,044924,2,060650449242,Block Group 2,G5030,S,644022,0,+33.8341084,-116.4625436,92234,92234,geometry within ZCTA
06,065,044923,2,060650449232,Block Group 2,G5030,S,637168,0,+33.8413507,-116.4626319,92234,92234,geometry within ZCTA
06,065,941200,3,060659412003,Block Group 3,G5030,S,2592868,0,+33.8376362,-116.4844948,92234,92234,geometry within ZCTA
06,065,044931,1,060650449311,Block Group 1,G5030,S,1308035,0,+33.8196032,-116.4494340,92234,92234,geometry within ZCTA
06,065,044923,1,060650449231,Block Group 1,G5030,S,665997,0,+33.8413532,-116.4713615,92234,92234,geometry within ZCTA
06,065,044924,1,060650449241,Block Group 1,G5030,S,652799,0,+33.8341103,-116.4712858,92234,92234,geometry within ZCTA
06,065,044925,2,060650449252,Block Group 2,G5030,S,976950,0,+33.8268555,-116.4646938,92234,92234,geometry within ZCTA
06,065,044932,1,060650449321,Block Group 1,G5030,S,1332147,0,+33.8269720,-116.4495502,92234,92234,geometry within ZCTA
06,065,044702,1,060650447021,Block Group 1,G5030,S,1631410,0,+33.8222668,-116.4872907,92234,92234,geometry within ZCTA
06,065,044925,1,060650449251,Block Group 1,G5030,S,970741,0,+33.8269817,-116.4777281,92234,92234,geometry within ZCTA
06,065,044915,1,060650449151,Block Group 1,G5030,S,652402,0,+33.8123211,-116.4624623,92234,92234,geometry within ZCTA
06,065,044915,2,060650449152,Block Group 2,G5030,S,654794,0,+33.8050597,-116.4624115,92234,92234,geometry within ZCTA
06,065,044916,2,060650449162,Block Group 2,G5030,S,647620,0,+33.7905851,-116.4537634,92234,92234,geometry within ZCTA
06,065,044916,3,060650449163,Block Group 3,G5030,S,647671,0,+33.7978460,-116.4537089,92234,92234,geometry within ZCTA
06,065,045000,1,060650450001,Block Group 1,G5030,S,454539,0,+33.7765033,-116.4637012,92234,92234,geometry within ZCTA
06,065,045000,3,060650450003,Block Group 3,G5030,S,1917426,115034,+33.7811872,-116.4677015,92234,92234,geometry within ZCTA
06,065,044907,1,060650449071,Block Group 1,G5030,S,661531,0,+33.8085949,-116.4734194,92234,92234,geometry within ZCTA
06,065,940900,1,060659409001,Block Group 1,G5030,S,1138125,0,+33.7836130,-116.4486345,92234,92234,geometry within ZCTA
06,065,941100,2,060659411002,Block Group 2,G5030,S,1194024,100162,+33.7956362,-116.4621907,92234,92234,geometry within ZCTA
06,065,044926,1,060650449261,Block Group 1,G5030,S,1102392,0,+33.8195737,-116.4655983,92234,92234,geometry within ZCTA
06,071,010009,2,060710100092,Block Group 2,G5030,S,4977788,0,+34.4638615,-117.3685581,92392,92392,geometry within ZCTA
06,071,009908,2,060710099082,Block Group 2,G5030,S,968397,0,+34.4788764,-117.3520511,92392,92392,geometry within ZCTA
06,071,009911,2,060710099112,Block Group 2,G5030,S,2570381,0,+34.4983793,-117.3567232,92392,92392,geometry within ZCTA
06,071,009910,1,060710099101,Block Group 1,G5030,S,1305655,0,+34.4782478,-117.3445468,92392,92392,geometry within ZCTA
06,071,009118,1,060710091181,Block Group 1,G5030,S,1830420,0,+34.4806979,-117.3897302,92392,92392,geometry within ZCTA
06,071,009118,3,060710091183,Block Group 3,G5030,S,38776642,0,+34.4849068,-117.4389919,92392,92392,geometry within ZCTA
06,071,009118,2,060710091182,Block Group 2,G5030,S,7039593,0,+34.4967346,-117.3833568,92392,92392,geometry within ZCTA
06,071,009904,1,060710099041,Block Group 1,G5030,S,2736841,0,+34.5079183,-117.3350145,92392,92392,geometry within ZCTA
06,071,009906,1,060710099061,Block Group 1,G5030,S,1154350,0,+34.4759948,-117.3776141,92392,92392,geometry within ZCTA
06,071,009910,2,060710099102,Block Group 2,G5030,S,3081931,0,+34.4953567,-117.3390748,92392,92392,geometry within ZCTA
06,071,009908,1,060710099081,Block Group 1,G5030,S,1265054,0,+34.4778199,-117.3600256,92392,92392,geometry within ZCTA
06,071,009906,2,060710099062,Block Group 2,G5030,S,1301445,0,+34.4776542,-117.3687181,92392,92392,geometry within ZCTA
06,071,009911,1,060710099111,Block Group 1,G5030,S,1946215,0,+34.4884385,-117.3599834,92392,92392,geometry within ZCTA
06,071,010011,1,060710100111,Block Group 1,G5030,S,1959735,0,+34.4598420,-117.3078814,92345,92345,geometry within ZCTA
06,071,010011,2,060710100112,Block Group 2,G5030,S,2102461,0,+34.4607734,-117.2987252,92345,92345,geometry within ZCTA
06,071,010011,3,060710100113,Block Group 3,G5030,S,1900544,0,+34.4626881,-117.2885908,92345,92345,geometry within ZCTA
06,071,010012,1,060710100121,Block Group 1,G5030,S,2060975,0,+34.4622122,-117.2772822,92345,92345,geometry within ZCTA
06,071,010012,2,060710100122,Block Group 2,G5030,S,2671031,0,+34.4627364,-117.2618525,92345,92345,geometry within ZCTA
06,071,010010,3,060710100103,Block Group 3,G5030,S,1938144,0,+34.4670179,-117.3254810,92345,92345,geometry within ZCTA
06,071,010021,3,060710100213,Block Group 3,G5030,S,2444963,0,+34.4018085,-117.2724704,92345,92345,geometry within ZCTA
06,071,010022,1,060710100221,Block Group 1,G5030,S,2993625,0,+34.4078512,-117.2494174,92345,92345,geometry within ZCTA
06,071,010010,1,060710100101,Block Group 1,G5030,S,3050104,0,+34.4486581,-117.3527349,92345,92345,geometry within ZCTA
06,071,010010,2,060710100102,Block Group 2,G5030,S,1936469,0,+34.4621228,-117.3455952,92345,92345,geometry within ZCTA
06,071,010020,3,060710100203,Block Group 3,G5030,S,1453692,0,+34.4164792,-117.2931764,92345,92345,geometry within ZCTA
06,071,010020,2,060710100202,Block Group 2,G5030,S,2448923,0,+34.4064917,-117.2947881,92345,92345,geometry within ZCTA
06,071,010016,1,060710100161,Block Group 1,G5030,S,4505282,0,+34.4328385,-117.3589074,92345,92345,geometry within ZCTA
06,071,010021,2,060710100212,Block Group 2,G5030,S,2372386,0,+34.4120309,-117.2744516,92345,92345,geometry within ZCTA
06,071,010013,3,060710100133,Block Group 3,G5030,S,7328677,0,+34.4323329,-117.2822140,92345,92345,geometry within ZCTA
06,071,010022,2,060710100222,Block Group 2,G5030,S,2025661,0,+34.3967213,-117.2548389,92345,92345,geometry within ZCTA
06,071,010014,1,060710100141,Block Group 1,G5030,S,2212818,0,+34.4418089,-117.3047216,92345,92345,geometry within ZCTA
06,071,010012,3,060710100123,Block Group 3,G5030,S,6779697,0,+34.4481652,-117.2682138,92345,92345,geometry within ZCTA
06,071,010015,2,060710100152,Block Group 2,G5030,S,3583742,0,+34.4344559,-117.3223676,92345,92345,geometry within ZCTA
06,071,010010,4,060710100104,Block Group 4,G5030,S,3925476,0,+34.4560968,-117.3254178,92345,92345,geometry within ZCTA
06,071,010013,4,060710100134,Block Group 4,G5030,S,2080703,0,+34.4218113,-117.2713889,92345,92345,geometry within ZCTA
06,071,010014,2,060710100142,Block Group 2,G5030,S,895539,0,+34.4313801,-117.3067878,92345,92345,geometry within ZCTA
06,071,010014,3,060710100143,Block Group 3,G5030,S,842989,0,+34.4254709,-117.3080564,92345,92345,geometry within ZCTA
06,071,010015,1,060710100151,Block Group 1,G5030,S,2387861,0,+34.4419705,-117.3300577,92345,92345,geometry within ZCTA
06,071,010016,2,060710100162,Block Group 2,G5030,S,1449569,0,+34.4409332,-117.3438465,92345,92345,geometry within ZCTA
06,071,010013,1,060710100131,Block Group 1,G5030,S,5016538,0,+34.4289862,-117.2484576,92345,92345,geometry within ZCTA
06,071,010023,1,060710100231,Block Group 1,G5030,S,2938664,0,+34.3756797,-117.3315440,92345,92345,geometry within ZCTA
06,071,010024,1,060710100241,Block Group 1,G5030,S,1218340,0,+34.3948274,-117.2871917,92345,92345,geometry within ZCTA
06,071,010024,2,060710100242,Block Group 2,G5030,S,1712638,0,+34.3872452,-117.2872250,92345,92345,geometry within ZCTA
06,071,010018,2,060710100182,Block Group 2,G5030,S,5545788,0,+34.4129132,-117.3369998,92345,92345,geometry within ZCTA
06,071,010019,1,060710100191,Block Group 1,G5030,S,2615088,0,+34.4111484,-117.3230477,92345,92345,geometry within ZCTA
06,071,010019,2,060710100192,Block Group 2,G5030,S,3153152,0,+34.4114677,-117.3117192,92345,92345,geometry within ZCTA
06,071,010019,3,060710100193,Block Group 3,G5030,S,3334525,0,+34.3925785,-117.3178858,92345,92345,geometry within ZCTA
06,071,010013,2,060710100132,Block Group 2,G5030,S,1448224,0,+34.4174794,-117.2521601,92345,92345,geometry within ZCTA
06,071,010020,1,060710100201,Block Group 1,G5030,S,2365668,0,+34.3931737,-117.3019693,92345,92345,geometry within ZCTA
06,071,010021,1,060710100211,Block Group 1,G5030,S,1624753,0,+34.3902428,-117.2693271,92345,92345,geometry within ZCTA
06,037,408503,1,060374085031,Block Group 1,G5030,S,700265,0,+33.9905957,-117.9791096,91745,91745,geometry within ZCTA
06,037,408503,2,060374085032,Block Group 2,G5030,S,528242,0,+33.9847678,-117.9764886,91745,91745,geometry within ZCTA
06,037,408623,1,060374086231,Block Group 1,G5030,S,953653,0,+33.9952944,-117.9376426,91745,91745,geometry within ZCTA
06,037,408624,1,060374086241,Block Group 1,G5030,S,910527,0,+33.9946048,-117.9469439,91745,91745,geometry within ZCTA
06,037,408624,2,060374086242,Block Group 2,G5030,S,466394,0,+33.9911249,-117.9531991,91745,91745,geometry within ZCTA
06,037,408625,1,060374086251,Block Group 1,G5030,S,625085,0,+33.9845606,-117.9619716,91745,91745,geometry within ZCTA
06,037,408625,2,060374086252,Block Group 2,G5030,S,708340,0,+33.9920331,-117.9604945,91745,91745,geometry within ZCTA
06,037,408401,1,060374084011,Block Group 1,G5030,S,626365,0,+34.0161213,-117.9797206,91745,91745,geometry within ZCTA
06,037,408401,2,060374084012,Block Group 2,G5030,S,532442,0,+34.0208086,-117.9845172,91745,91745,geometry within ZCTA
06,037,408628,1,060374086281,Block Group 1,G5030,S,1487635,0,+33.9815430,-117.9471177,91745,91745,geometry within ZCTA
06,037,408628,2,060374086282,Block Group 2,G5030,S,675087,0,+33.9859984,-117.9374419,91745,91745,geometry within ZCTA
06,037,408628,3,060374086283,Block Group 3,G5030,S,297844,0,+33.9892511,-117.9362943,91745,91745,geometry within ZCTA
06,037,408629,1,060374086291,Block Group 1,G5030,S,981649,0,+33.9769791,-117.9640014,91745,91745,geometry within ZCTA
06,037,408629,2,060374086292,Block Group 2,G5030,S,775943,0,+33.9794307,-117.9558238,91745,91745,geometry within ZCTA
06,037,408402,2,060374084022,Block Group 2,G5030,S,1753082,388,+34.0012793,-117.9913948,91745,91745,geometry within ZCTA
06,037,408402,1,060374084021,Block Group 1,G5030,S,628833,0,+34.0132002,-117.9854560,91745,91745,geometry within ZCTA
06,037,408501,1,060374085011,Block Group 1,G5030,S,863905,0,+34.0113412,-117.9680446,91745,91745,geometry within ZCTA
06,037,408631,3,060374086313,Block Group 3,G5030,S,259063,0,+34.0010343,-117.9523937,91745,91745,geometry within ZCTA
06,037,408504,2,060374085042,Block Group 2,G5030,S,623298,0,+33.9941062,-117.9731737,91745,91745,geometry within ZCTA
06,037,408505,2,060374085052,Block Group 2,G5030,S,762019,0,+33.9996544,-117.9778863,91745,91745,geometry within ZCTA
06,037,408630,2,060374086302,Block Group 2,G5030,S,394585,0,+34.0054707,-117.9529514,91745,91745,geometry within ZCTA
06,037,408631,2,060374086312,Block Group 2,G5030,S,392220,0,+34.0026651,-117.9630942,91745,91745,geometry within ZCTA
06,037,408503,3,060374085033,Block Group 3,G5030,S,3459594,1764,+33.9814603,-117.9857625,91745,91745,geometry within ZCTA
06,037,408630,1,060374086301,Block Group 1,G5030,S,291378,0,+34.0078556,-117.9603821,91745,91745,geometry within ZCTA
06,037,408504,1,060374085041,Block Group 1,G5030,S,465634,0,+34.0046878,-117.9688492,91745,91745,geometry within ZCTA
06,037,408504,3,060374085043,Block Group 3,G5030,S,328961,0,+33.9992328,-117.9701909,91745,91745,geometry within ZCTA
06,037,408505,1,060374085051,Block Group 1,G5030,S,1228268,0,+34.0036134,-117.9813123,91745,91745,geometry within ZCTA
06,037,408631,1,060374086311,Block Group 1,G5030,S,835068,0,+33.9988925,-117.9580044,91745,91745,geometry within ZCTA
06,037,408625,3,060374086253,Block Group 3,G5030,S,805642,0,+33.9887718,-117.9670861,91745,91745,geometry within ZCTA
06,071,000904,2,060710009042,Block Group 2,G5030,S,436823,0,+34.0915060,-117.6475372,91786,91786,geometry within ZCTA
06,071,000901,1,060710009011,Block Group 1,G5030,S,670634,0,+34.1042195,-117.6362732,91786,91786,geometry within ZCTA
06,071,000823,3,060710008233,Block Group 3,G5030,S,801336,0,+34.0996496,-117.6755453,91786,91786,geometry within ZCTA
06,071,000823,2,060710008232,Block Group 2,G5030,S,397685,0,+34.1051088,-117.6755412,91786,91786,geometry within ZCTA
06,071,000821,1,060710008211,Block Group 1,G5030,S,2504154,0,+34.1007304,-117.6910613,91786,91786,geometry within ZCTA
06,071,000818,3,060710008183,Block Group 3,G5030,S,696029,0,+34.1105931,-117.6655427,91786,91786,geometry within ZCTA
06,071,000817,3,060710008173,Block Group 3,G5030,S,2751900,0,+34.1130120,-117.6869254,91786,91786,geometry within ZCTA
06,071,000826,3,060710008263,Block Group 3,G5030,S,710684,0,+34.0942593,-117.6605546,91786,91786,geometry within ZCTA
06,071,000901,3,060710009013,Block Group 3,G5030,S,448836,0,+34.1005714,-117.6339373,91786,91786,geometry within ZCTA
06,071,000808,1,060710008081,Block Group 1,G5030,S,840594,0,+34.1161318,-117.6397813,91786,91786,geometry within ZCTA
06,071,000903,2,060710009032,Block Group 2,G5030,S,321044,0,+34.0974471,-117.6340757,91786,91786,geometry within ZCTA
06,071,000903,3,060710009033,Block Group 3,G5030,S,468261,0,+34.0943717,-117.6351280,91786,91786,geometry within ZCTA
06,071,000825,2,060710008252,Block Group 2,G5030,S,482528,0,+34.0897079,-117.6749305,91786,91786,geometry within ZCTA
06,071,000903,1,060710009031,Block Group 1,G5030,S,514436,0,+34.0971076,-117.6462418,91786,91786,geometry within ZCTA
06,071,000824,2,060710008242,Block Group 2,G5030,S,713916,0,+34.1051676,-117.6606247,91786,91786,geometry within ZCTA
06,071,000825,1,060710008251,Block Group 1,G5030,S,399315,0,+34.0942017,-117.6755371,91786,91786,geometry within ZCTA
06,071,000817,1,060710008171,Block Group 1,G5030,S,404186,0,+34.1196797,-117.6756214,91786,91786,geometry within ZCTA
06,071,000826,2,060710008262,Block Group 2,G5030,S,481551,0,+34.0899222,-117.6654538,91786,91786,geometry within ZCTA
06,071,000808,2,060710008082,Block Group 2,G5030,S,704598,0,+34.1106599,-117.6463125,91786,91786,geometry within ZCTA
06,071,000808,3,060710008083,Block Group 3,G5030,S,415576,0,+34.1098426,-117.6382093,91786,91786,geometry within ZCTA
06,071,000808,4,060710008084,Block Group 4,G5030,S,601122,0,+34.1111789,-117.6323400,91786,91786,geometry within ZCTA
06,071,000817,2,060710008172,Block Group 2,G5030,S,795212,0,+34.1141864,-117.6755974,91786,91786,geometry within ZCTA
06,071,000818,1,060710008181,Block Group 1,G5030,S,701988,0,+34.1178538,-117.6655779,91786,91786,geometry within ZCTA
06,071,000818,2,060710008182,Block Group 2,G5030,S,728806,0,+34.1106266,-117.6559462,91786,91786,geometry within ZCTA
06,071,000823,1,060710008231,Block Group 1,G5030,S,699527,0,+34.0996901,-117.6654817,91786,91786,geometry within ZCTA
06,071,000824,3,060710008243,Block Group 3,G5030,S,363940,0,+34.1015463,-117.6559179,91786,91786,geometry within ZCTA
06,071,000824,4,060710008244,Block Group 4,G5030,S,166949,0,+34.0988926,-117.6558962,91786,91786,geometry within ZCTA
06,071,000824,1,060710008241,Block Group 1,G5030,S,197282,0,+34.0970714,-117.6558694,91786,91786,geometry within ZCTA
06,071,000826,1,060710008261,Block Group 1,G5030,S,506804,0,+34.0899432,-117.6558575,91786,91786,geometry within ZCTA
06,071,000904,1,060710009041,Block Group 1,G5030,S,721011,0,+34.0898256,-117.6394680,91786,91786,geometry within ZCTA
06,071,000901,2,060710009012,Block Group 2,G5030,S,706915,0,+34.1033883,-117.6462748,91786,91786,geometry within ZCTA
06,071,000825,3,060710008253,Block Group 3,G5030,S,70183,0,+34.0911289,-117.6795514,91786,91786,geometry within ZCTA
06,007,003501,3,060070035013,Block Group 3,G5030,S,385079,0,+39.3641111,-121.7034369,95948,95948,geometry within ZCTA
06,007,003502,1,060070035021,Block Group 1,G5030,S,119326225,170793,+39.3257871,-121.7897864,95948,95948,geometry within ZCTA
06,007,003501,2,060070035012,Block Group 2,G5030,S,469692,0,+39.3675804,-121.7001801,95948,95948,geometry within ZCTA
06,007,003400,2,060070034002,Block Group 2,G5030,S,25796793,497865,+39.3278999,-121.6544081,95948,95948,geometry within ZCTA
06,007,003501,4,060070035014,Block Group 4,G5030,S,570838,0,+39.3737406,-121.7029196,95948,95948,geometry within ZCTA
06,007,003501,1,060070035011,Block Group 1,G5030,S,28367136,0,+39.3797621,-121.7387815,95948,95948,geometry within ZCTA
06,007,003502,2,060070035022,Block Group 2,G5030,S,1269236,0,+39.3557079,-121.6965226,95948,95948,geometry within ZCTA
06,007,003502,3,060070035023,Block Group 3,G5030,S,433306,0,+39.3589793,-121.7064796,95948,95948,geometry within ZCTA
06,007,003502,4,060070035024,Block Group 4,G5030,S,1109857,0,+39.3620542,-121.6909860,95948,95948,geometry within ZCTA
06,007,003700,2,060070037002,Block Group 2,G5030,S,98419713,18646084,+39.5254333,-121.6482007,95965,95965,geometry within ZCTA
06,007,002500,1,060070025001,Block Group 1,G5030,S,1542545,0,+39.5189410,-121.5640331,95965,95965,geometry within ZCTA
06,007,002500,2,060070025002,Block Group 2,G5030,S,1099467,65023,+39.5250334,-121.5521765,95965,95965,geometry within ZCTA
06,007,002500,3,060070025003,Block Group 3,G5030,S,751579,0,+39.5276519,-121.5698264,95965,95965,geometry within ZCTA
06,007,002800,3,060070028003,Block Group 3,G5030,S,1486050,28959,+39.5033706,-121.5723539,95965,95965,geometry within ZCTA
06,007,002800,5,060070028005,Block Group 5,G5030,S,365152,0,+39.5082695,-121.5615952,95965,95965,geometry within ZCTA
06,007,002900,1,060070029001,Block Group 1,G5030,S,3083514,0,+39.5218504,-121.5866816,95965,95965,geometry within ZCTA
06,007,002900,2,060070029002,Block Group 2,G5030,S,3311962,0,+39.5165523,-121.6085377,95965,95965,geometry within ZCTA
06,007,002800,4,060070028004,Block Group 4,G5030,S,697922,0,+39.5129424,-121.5627352,95965,95965,geometry within ZCTA
06,007,002500,4,060070025004,Block Group 4,G5030,S,125929111,13023893,+39.5823423,-121.5369705,95965,95965,geometry within ZCTA
06,007,003700,3,060070037003,Block Group 3,G5030,S,1522468,0,+39.5117146,-121.5826087,95965,95965,geometry within ZCTA
06,007,003700,4,060070037004,Block Group 4,G5030,S,1583251,0,+39.5034506,-121.5873133,95965,95965,geometry within ZCTA
06,007,003700,1,060070037001,Block Group 1,G5030,S,5334314,0,+39.5035819,-121.6194760,95965,95965,geometry within ZCTA
06,007,000903,2,060070009032,Block Group 2,G5030,S,973621,0,+39.7210900,-121.7917223,95928,95928,geometry within ZCTA
06,007,000904,1,060070009041,Block Group 1,G5030,S,2579690,0,+39.7483303,-121.8005216,95928,95928,geometry within ZCTA
06,007,000904,3,060070009043,Block Group 3,G5030,S,346124,0,+39.7396271,-121.8123763,95928,95928,geometry within ZCTA
06,007,001600,2,060070016002,Block Group 2,G5030,S,70322516,96519,+39.7613401,-121.7146854,95928,95928,geometry within ZCTA
06,007,000904,2,060070009042,Block Group 2,G5030,S,1438054,81917,+39.7500141,-121.7851181,95928,95928,geometry within ZCTA
06,007,001000,5,060070010005,Block Group 5,G5030,S,234681,0,+39.7222893,-121.8417567,95928,95928,geometry within ZCTA
06,007,001200,1,060070012001,Block Group 1,G5030,S,395134,0,+39.7207631,-121.8290617,95928,95928,geometry within ZCTA
06,007,001100,1,060070011001,Block Group 1,G5030,S,125843,0,+39.7195151,-121.8491606,95928,95928,geometry within ZCTA
06,007,001000,3,060070010003,Block Group 3,G5030,S,239283,0,+39.7304759,-121.8274411,95928,95928,geometry within ZCTA
06,007,001100,5,060070011005,Block Group 5,G5030,S,218951,0,+39.7228663,-121.8483400,95928,95928,geometry within ZCTA
06,007,001000,1,060070010001,Block Group 1,G5030,S,634219,0,+39.7344636,-121.8248315,95928,95928,geometry within ZCTA
06,007,001000,2,060070010002,Block Group 2,G5030,S,545897,0,+39.7298502,-121.8405385,95928,95928,geometry within ZCTA
06,007,001000,4,060070010004,Block Group 4,G5030,S,240810,0,+39.7257852,-121.8457038,95928,95928,geometry within ZCTA
06,007,001000,6,060070010006,Block Group 6,G5030,S,578496,0,+39.7272082,-121.8346694,95928,95928,geometry within ZCTA
06,007,001100,2,060070011002,Block Group 2,G5030,S,4579936,0,+39.7085181,-121.8529209,95928,95928,geometry within ZCTA
06,007,001100,3,060070011003,Block Group 3,G5030,S,830571,0,+39.7131769,-121.8383328,95928,95928,geometry within ZCTA
06,007,001100,4,060070011004,Block Group 4,G5030,S,909899,0,+39.7223130,-121.8570692,95928,95928,geometry within ZCTA
06,007,001200,2,060070012002,Block Group 2,G5030,S,243969,0,+39.7205963,-121.8349394,95928,95928,geometry within ZCTA
06,007,001200,3,060070012003,Block Group 3,G5030,S,7649054,0,+39.6954241,-121.8117572,95928,95928,geometry within ZCTA
06,007,001200,4,060070012004,Block Group 4,G5030,S,370798,0,+39.7172697,-121.8361340,95928,95928,geometry within ZCTA
06,007,001300,1,060070013001,Block Group 1,G5030,S,873114,0,+39.7287252,-121.8170730,95928,95928,geometry within ZCTA
06,007,001300,2,060070013002,Block Group 2,G5030,S,345333,0,+39.7231305,-121.8233230,95928,95928,geometry within ZCTA
06,007,001300,3,060070013003,Block Group 3,G5030,S,2519352,55056,+39.7158280,-121.8081354,95928,95928,geometry within ZCTA
06,007,001300,4,060070013004,Block Group 4,G5030,S,309378,0,+39.7257160,-121.8275579,95928,95928,geometry within ZCTA
06,007,000901,1,060070009011,Block Group 1,G5030,S,16602936,22091,+39.7203605,-121.7616429,95928,95928,geometry within ZCTA
06,007,000903,1,060070009031,Block Group 1,G5030,S,1864614,0,+39.7173297,-121.7973260,95928,95928,geometry within ZCTA
06,007,000903,4,060070009034,Block Group 4,G5030,S,1765499,0,+39.7334566,-121.7950174,95928,95928,geometry within ZCTA
06,007,001600,4,060070016004,Block Group 4,G5030,S,9163180,0,+39.7605584,-121.7596257,95928,95928,geometry within ZCTA
06,007,000903,3,060070009033,Block Group 3,G5030,S,1322236,0,+39.7331010,-121.8084424,95928,95928,geometry within ZCTA
06,037,405400,1,060374054001,Block Group 1,G5030,S,255487,0,+34.0958302,-117.9274015,91722,91722,geometry within ZCTA
06,037,405400,2,060374054002,Block Group 2,G5030,S,434507,0,+34.0901249,-117.9290951,91722,91722,geometry within ZCTA
06,037,405400,4,060374054004,Block Group 4,G5030,S,234475,0,+34.0944877,-117.9330308,91722,91722,geometry within ZCTA
06,037,405701,1,060374057011,Block Group 1,G5030,S,333478,0,+34.0939976,-117.9209952,91722,91722,geometry within ZCTA
06,037,405701,3,060374057013,Block Group 3,G5030,S,336592,0,+34.0977053,-117.9209631,91722,91722,geometry within ZCTA
06,037,405702,1,060374057021,Block Group 1,G5030,S,697431,0,+34.0959320,-117.9120635,91722,91722,geometry within ZCTA
06,037,403801,4,060374038014,Block Group 4,G5030,S,585297,0,+34.1026870,-117.8771080,91722,91722,geometry within ZCTA
